#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="Mascot.t:H3N2" spec="mascot.distribution.Mascot">
#            <dynamics dimension="3" id="Constant.t:H3N2" spec="mascot.dynamics.Constant">
#                <parameter dimension="3" id="NeConstant.t:H3N2" lower="0.0" name="Ne" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter dimension="6" id="migrationConstant.t:H3N2" lower="0.0" name="backwardsMigration" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <typeTrait id="typeTraitSet.t:H3N2" spec="mascot.util.InitializedTraitSet" traitname="type" value="A/New_York/402/2001|CY003088|2001.986301|New_York=New_York,A/New_York/273/2001|CY001720|2001.991781|New_York=New_York,A/Canterbury/81/2000|CY008788|2000.721311|New_Zealand=New_Zealand,A/New_York/152/2000|CY001136|2000.046448|New_York=New_York,A/Hong_Kong/CUHK20292/2000|EU856896|2000.027322|Hong_Kong=Hong_Kong,A/New_York/169/2000|CY000657|2000.005464|New_York=New_York,A/Hong_Kong/CUHK20294/2000|EU856897|2000.030055|Hong_Kong=Hong_Kong,A/New_York/437/2000|CY003272|2000.030055|New_York=New_York,A/Hong_Kong/CUHK22163/2000|EU856926|2000.174863|Hong_Kong=Hong_Kong,A/Hong_Kong/CUHK20173/2000|EU856890|2000.016393|Hong_Kong=Hong_Kong,A/New_York/436/2000|CY003264|2000.024590|New_York=New_York,A/Canterbury/149/2001|CY009436|2001.613699|New_Zealand=New_Zealand,A/Waikato/5/2001|CY013072|2001.367123|New_Zealand=New_Zealand,A/Hong_Kong/CUHK51431/2001|EU857032|2001.983562|Hong_Kong=Hong_Kong,A/Waikato/5/2000|CY011960|2000.661202|New_Zealand=New_Zealand,A/Waikato/17/2000|CY013397|2000.724044|New_Zealand=New_Zealand,A/Canterbury/75/2000|CY016403|2000.702186|New_Zealand=New_Zealand,A/Auckland/589/2000|CY023002|2000.740437|New_Zealand=New_Zealand,A/Auckland/588/2000|CY022501|2000.732240|New_Zealand=New_Zealand,A/Hong_Kong/1269/2001|KP457669|2001.657534|Hong_Kong=Hong_Kong,A/Hong_Kong/CUHK26969/2000|EU856954|2000.573770|Hong_Kong=Hong_Kong,A/Hong_Kong/CUHK24510/2001|EU856945|2001.534247|Hong_Kong=Hong_Kong,A/Hong_Kong/1585/2000|KP456729|2000.546448|Hong_Kong=Hong_Kong,A/Hong_Kong/CUHK27157/2000|EU856956|2000.592896|Hong_Kong=Hong_Kong">
#                    <taxa id="TaxonSet.1" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxa>
#                </typeTrait>
#            </dynamics>
#            <structuredTreeIntervals id="StructuredTreeIntervals.t:H3N2" spec="mascot.distribution.StructuredTreeIntervals">
#                <tree id="Tree.t:H3N2" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:H3N2" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="A/New_York/402/2001|CY003088|2001.986301|New_York=2001.986301,A/New_York/273/2001|CY001720|2001.991781|New_York=2001.991781,A/Canterbury/81/2000|CY008788|2000.721311|New_Zealand=2000.721311,A/New_York/152/2000|CY001136|2000.046448|New_York=2000.046448,A/Hong_Kong/CUHK20292/2000|EU856896|2000.027322|Hong_Kong=2000.027322,A/New_York/169/2000|CY000657|2000.005464|New_York=2000.005464,A/Hong_Kong/CUHK20294/2000|EU856897|2000.030055|Hong_Kong=2000.030055,A/New_York/437/2000|CY003272|2000.030055|New_York=2000.030055,A/Hong_Kong/CUHK22163/2000|EU856926|2000.174863|Hong_Kong=2000.174863,A/Hong_Kong/CUHK20173/2000|EU856890|2000.016393|Hong_Kong=2000.016393,A/New_York/436/2000|CY003264|2000.024590|New_York=2000.024590,A/Canterbury/149/2001|CY009436|2001.613699|New_Zealand=2001.613699,A/Waikato/5/2001|CY013072|2001.367123|New_Zealand=2001.367123,A/Hong_Kong/CUHK51431/2001|EU857032|2001.983562|Hong_Kong=2001.983562,A/Waikato/5/2000|CY011960|2000.661202|New_Zealand=2000.661202,A/Waikato/17/2000|CY013397|2000.724044|New_Zealand=2000.724044,A/Canterbury/75/2000|CY016403|2000.702186|New_Zealand=2000.702186,A/Auckland/589/2000|CY023002|2000.740437|New_Zealand=2000.740437,A/Auckland/588/2000|CY022501|2000.732240|New_Zealand=2000.732240,A/Hong_Kong/1269/2001|KP457669|2001.657534|Hong_Kong=2001.657534,A/Hong_Kong/CUHK26969/2000|EU856954|2000.573770|Hong_Kong=2000.573770,A/Hong_Kong/CUHK24510/2001|EU856945|2001.534247|Hong_Kong=2001.534247,A/Hong_Kong/1585/2000|KP456729|2000.546448|Hong_Kong=2000.546448,A/Hong_Kong/CUHK27157/2000|EU856956|2000.592896|Hong_Kong=2000.592896">
#                        <taxa alignment="@H3N2" id="TaxonSet.H3N2" spec="beast.base.evolution.alignment.TaxonSet"/>
#                    </trait>
#                    <taxonset idref="TaxonSet.H3N2"/>
#                </tree>
#            </structuredTreeIntervals>
#            <tree idref="Tree.t:H3N2"/>
#        </distribution>
#        <prior id="NeConstantPrior.t:H3N2" name="distribution" x="@NeConstant.t:H3N2">
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="M" spec="beast.base.inference.parameter.RealParameter">0.0</parameter>
#                <parameter estimate="false" id="RealParameter.5" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.0</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ClockPrior.c:H3N2" name="distribution">
#            <parameter id="clockRate.c:H3N2" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.005</parameter>
#            <LogNormal id="LogNormalDistributionModel.2" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="M" spec="beast.base.inference.parameter.RealParameter">0.005</parameter>
#                <parameter estimate="false" id="RealParameter.7" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">0.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="GammaShapePrior.s:H3N2" name="distribution">
#            <parameter id="gammaShape.s:H3N2" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:H3N2" name="distribution">
#            <parameter id="kappa.s:H3N2" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="migrationConstantPrior.t:H3N2" name="distribution" x="@migrationConstant.t:H3N2">
#            <Exponential id="Exponential.3" name="distr">
#                <parameter estimate="false" id="RealParameter.10" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@H3N2" id="treeLikelihood.H3N2" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:H3N2">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:H3N2" shape="@gammaShape.s:H3N2" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:H3N2" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:H3N2" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:H3N2" kappa="@kappa.s:H3N2" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@H3N2" id="empiricalFreqs.s:H3N2" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:H3N2" id="StrictClock.c:H3N2" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	gammaShape	kappa	Mascot	NeConstant.Hong_Kong	NeConstant.New_York	NeConstant.New_Zealand	b_migrationConstant.Hong_Kong_to_New_York	b_migrationConstant.Hong_Kong_to_New_Zealand	b_migrationConstant.New_York_to_Hong_Kong	b_migrationConstant.New_York_to_New_Zealand	b_migrationConstant.New_Zealand_to_Hong_Kong	b_migrationConstant.New_Zealand_to_New_York
0	-2555.9652558551375	-2518.2173595967315	-37.74789625840583	-2518.2173595967315	3.733951873092243	12.518984427717157	0.005	1.0	2.0	-31.88358131928078	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2000	-1984.0381293261173	-1928.069383420412	-55.96874590570537	-1928.069383420412	4.435667165716444	24.29146691975723	0.003979243280655734	0.3594388599237247	2.223643663830161	-47.88476188489714	0.9343054711597416	1.2910541706391028	1.5440262772274558	1.7474300826548967	1.190108130686852	2.179681864227825	0.744377055182554	1.4427912371238696	0.6412586333969975
4000	-1968.7505845570906	-1919.706582957324	-49.04400159976662	-1919.706582957324	4.042395326488591	21.503295454985373	0.0036344729524437017	0.3594388599237247	2.223643663830161	-43.09872267733501	1.7612743052056314	0.8459892456543567	0.3543540506700334	2.1496203895314037	0.7621678511412048	1.751774788167246	0.532725671877843	0.44956735859286784	0.5777210214253674
6000	-1963.6417987316645	-1911.6374818009754	-52.00431693068921	-1911.6374818009754	3.552038207531276	21.575816268120995	0.0036344729524437017	0.3594388599237247	2.223643663830161	-42.559090121159	4.893142770298282	0.7516278269615742	0.5184972031220078	3.3097192929336994	0.4929385955343783	1.658286843590359	0.5861581910215946	0.6453388450408283	0.9421834398999833
8000	-1959.245450830374	-1911.8808673972114	-47.36458343316249	-1911.8808673972114	3.025499340489093	17.583329745598597	0.004581108832554764	0.3594388599237247	2.223643663830161	-38.46499536981914	5.3034490976575555	0.6160013656234676	0.23640436803145742	1.6172362643354878	0.5140127612395949	2.835988155324903	0.6379324501850079	0.7529646696102655	1.008213004826838
10000	-1964.2924099289576	-1913.5328985338808	-50.759511395076736	-1913.5328985338808	2.878691713789412	17.826582368562807	0.005309118197750474	0.3594388599237247	2.223643663830161	-41.369941394807086	3.234832164860585	0.49912541859193765	0.5711624728386049	1.7315037189814382	0.7245013915938249	3.2653198175791194	1.9487673031549761	0.8793544082038178	0.40242500939373255
12000	-1964.885846404146	-1909.6461308024507	-55.239715601695295	-1909.6461308024507	3.563107960538062	18.609710208486845	0.004591710731372122	0.2675749010345021	4.019492975822957	-40.804503192608855	2.6568696698060243	0.787622038154861	0.5016832849999376	4.228596832757221	1.876054749204737	3.724225997003322	3.366616019493151	0.3967620103870765	0.27151857690029835
14000	-1966.3842097914653	-1908.58901561027	-57.79519418119523	-1908.58901561027	4.207280099283297	21.60746147086299	0.003783311254867524	0.2675749010345021	4.019492975822957	-43.333661290261794	2.312825871939872	3.596893436978323	0.9420416461575728	2.7500828483945807	1.9565951015753413	1.0230564023908553	4.517361649130582	0.5349474641370336	0.39558837096042604
16000	-1950.9232977163856	-1901.9927278004002	-48.930569915985345	-1901.9927278004002	2.980952351285879	17.079420587097765	0.004774346126292538	0.2675749010345021	4.019492975822957	-39.49747681715616	2.623892778817099	4.313776596002492	0.5982423451636816	1.1285523059244917	1.6777712868772494	0.6592729324409333	1.141184696581389	0.12469658985460672	1.3266756616097897
18000	-1960.9316113407333	-1905.4523759872861	-55.479235353447095	-1905.4523759872861	4.211997631994381	24.770451343858063	0.002897894325478902	1.6282836377832925	3.779974111249107	-47.66427115660165	1.1768379660856525	1.3822422441679905	0.24067740901494641	0.8155397907336545	0.15042781380086573	0.5136612926741423	1.2238294619896803	0.5173120556047072	1.7561889865612472
20000	-1948.8540411298236	-1910.9170164582968	-37.93702467152695	-1910.9170164582968	3.317679523713278	17.672611985959723	0.004216780805243386	1.6282836377832925	4.1740534518618215	-33.28642937602362	0.7185992260185718	1.1361072254065552	0.3993620470196466	0.5410251041867559	0.33618089744925617	0.4809903182569002	1.013084534834669	0.488254946846497	1.194073035028228
22000	-1947.807602766349	-1900.8712724495044	-46.936330316844625	-1900.8712724495044	3.6105308940365437	21.188005230054905	0.003938119031102215	0.646149756991612	4.1740534518618215	-41.85554290677048	0.6728560028319164	2.5052242524258403	1.226397340977954	0.2894031598697635	0.03127276563818595	1.02778462030357	0.3767837372779784	0.7742020466500776	0.9612867198412126
24000	-1953.800141423795	-1904.196574236069	-49.603567187725915	-1904.196574236069	4.278360787109126	22.409296509409955	0.002927832322413892	0.646149756991612	4.1740534518618215	-42.21131512295224	2.1610688189483405	0.5722214171117144	0.3526653396382588	0.287744454325821	0.01769666257467855	2.9712244150376357	0.6535393060716526	0.3411170924825433	1.191463657234041
26000	-1955.2331763914012	-1909.136008861884	-46.097167529517215	-1909.136008861884	4.4089925904499045	23.518758534238	0.003033263696019613	0.646149756991612	4.1740534518618215	-40.85703987087566	1.4258733785126896	1.8564886266680478	0.7061810813576329	0.4998167371861597	0.05263986117609931	0.42038299868238693	0.18638854432355173	0.5849285116365651	1.0319201588971523
28000	-1954.364450785621	-1906.727993982958	-47.63645680266322	-1906.727993982958	3.5198639405139147	19.02166679223895	0.003689045535552375	0.2575547808039639	4.9882430383698715	-36.5571771686075	0.19767015972727528	7.611135606087109	0.6947435598925995	1.5383187869887964	1.0530199357507017	1.5645991942763193	0.3463806700555308	1.5125124328856356	1.1729672828762365
30000	-1945.049167008093	-1906.8766634457716	-38.17250356232158	-1906.8766634457716	2.8211272082910126	15.193734393566569	0.005070322267106853	0.10714857384023788	4.9882430383698715	-30.098758148860398	0.18201866212012455	3.114866321519699	0.7479316725264032	0.588399401301111	0.6936664135247324	2.991124098776903	0.12463870921825014	1.0343704508219962	1.3648907973261972
32000	-1946.663288062501	-1903.5993018693148	-43.06398619318611	-1903.5993018693148	3.203393018367879	17.09316674055885	0.0045330218242080125	0.10714857384023788	4.238553928105095	-36.671939613551366	0.37077538985903724	0.940581521543795	1.9726392426580415	3.3563635423262848	1.1935349730892382	0.17744726253517482	0.40032506906507925	0.5331360318381786	0.6950541958206036
34000	-1949.0335299948174	-1901.9999235009986	-47.03360649381864	-1901.9999235009986	3.865309704539479	22.388990642627622	0.0036159267095795793	0.16204045274113163	4.238553928105095	-41.26096617993791	0.7299203691394609	1.5173793062481105	1.5480304785958254	3.0946846752925077	0.23046325235931864	0.3920612646278977	0.07552471458732578	0.67346543812896	0.3707365488592008
36000	-1949.2908069573741	-1905.2486924234547	-44.042114533919424	-1905.2486924234547	3.91496102553261	19.040029066194407	0.0033889770726188953	0.24301704869343013	5.8608834915754535	-34.227701306795204	1.3508363057792863	6.548349209225778	0.4133856487997276	0.7259512949740675	0.21362186725610163	2.8101248908121983	0.7477115758847129	0.411091224011937	0.44034894309464334
38000	-1955.238803949646	-1902.6857732466844	-52.55303070296148	-1902.6857732466844	4.814871185477171	26.318877254478526	0.0034422530512224093	0.24301704869343013	6.992276234109318	-46.00421691492812	1.542185989008052	1.7190471357912427	0.8215370057798548	0.6332414220031479	0.36591571098668796	2.0501205854680693	0.15945367729283547	0.31298300413043767	0.8193597941333575
40000	-1951.206347055196	-1910.8749150613107	-40.33143199388523	-1910.8749150613107	3.2028643649794075	16.67172285726663	0.004515305960862274	0.3114238222800632	6.767331720580437	-31.364688065469323	2.800269865485639	0.10872417677729831	0.7824506257070573	1.7533529261772454	0.21917880323837277	2.2149016674866	0.08201017423668623	2.2853996281284634	0.26333580950766533
42000	-1946.8468578503348	-1899.6298283887181	-47.21702946161662	-1899.6298283887181	3.143464091306266	18.56791704488341	0.004568626360845471	2.3969704461515495	5.293672553523224	-37.866935753593424	2.8862919635509305	0.8989035210546464	0.2483836433743856	2.345506046832975	0.4208927331534461	1.1060102607152142	0.09123255207500568	0.9688694990930368	1.0431376961695549
44000	-1949.6539232839025	-1906.7132603903224	-42.940662893580026	-1906.7132603903224	4.157440675027141	19.034143282859954	0.003649993859485908	2.3969704461515495	5.293672553523224	-35.73554582098249	1.403564615701305	0.7011059602378552	0.2272230828821981	1.4276779071774004	0.36414280828176276	0.4660864051075055	0.2339172969126552	1.675239104740585	0.6505869470700971
46000	-1955.7164438885561	-1908.1488374327666	-47.56760645578946	-1908.1488374327666	3.0586092297891767	17.65536789567369	0.004959443155913583	0.4458513351560344	6.79492865474952	-41.211726780354596	0.6323886427109698	2.351362568598113	0.25455368638733056	2.1985422093939144	0.3933602676555541	0.679297220206922	0.061053304178609664	1.7321022672869253	0.0964933732934039
48000	-1952.5991808648523	-1909.479217158723	-43.11996370612919	-1909.479217158723	4.052513261526084	19.88584978022984	0.0031956124715217136	0.4458513351560344	6.79492865474952	-32.87578434098812	4.253570923224745	0.4057242506313709	0.609771450588535	3.2347423324615368	0.28368891313774086	2.3597531241396696	0.003982647571312648	0.34360636876496664	0.6868043399430996
50000	-1949.2709473982125	-1899.8266935463398	-49.44425385187275	-1899.8266935463398	3.3885107392165796	19.72984958210688	0.004044218784732505	0.4458513351560344	6.79492865474952	-38.75184121454045	13.085245654216937	0.5810957744031291	0.5457312867913533	3.030156664508338	0.46100725330308395	0.6723878707000868	0.3288713158459239	0.23052697205370531	0.09594536086622413
